model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
repvgg_a2,28210600,25.435111424,2.413821952,0.480677376,2.080165888,0.036186131632,1.899771910663,22.54133033752441,0,0.7515120967741935,1.7679644107818604,0.9720319634703196,0.7459677419354839,0.7757056451612904,0.7515120967741935,0.7419354838709677,0.7323588709677419,0.7615927419354839,0.7928427419354839,0.7676411290322581,0.7746975806451613,1.0,CNN,1,derma_pt,0.678140346979698
xception65p,39819560,25.435111424,9.19601152,0.650507776,7.840218112,0.067394836929,3.673018612654,41.68639278411865,0,0.8311491935483871,3.1060174703598022,0.9798801369863014,0.8412298387096774,0.844758064516129,0.8366935483870968,0.8341733870967742,0.8457661290322581,0.8528225806451613,0.8543346774193549,0.8573588709677419,0.8558467741935484,1.0,CNN,0,derma_pt,0.6764595429772512
darknetaa53,36022984,25.435111424,5.637144576,0.607592448,4.551947264,0.041467160019,2.239226641031,26.22490882873535,0,0.6980846774193549,2.013528704643249,0.9718892694063926,0.7706653225806451,0.7459677419354839,0.7147177419354839,0.7767137096774194,0.8311491935483871,0.7565524193548387,0.8296370967741935,0.8301411290322581,0.7862903225806451,1.0,CNN,0,derma_pt,0.6759919970945362
wide_resnet50_2,68883240,25.435111424,6.398410752,1.128606208,5.679486976,0.064677028506,4.818438623723,40.14470958709717,0,0.7716733870967742,3.2028540134429933,0.9815924657534246,0.7903225806451613,0.8145161290322581,0.8175403225806451,0.8190524193548387,0.8079637096774194,0.8261088709677419,0.8230846774193549,0.8195564516129032,0.8402217741935484,1.0,CNN,0,derma_pt,0.6697708460995652
dpn68,12611602,25.435111424,4.496293888,0.22129664,4.234037248,0.042639517645,2.259894435192,26.89673399925232,0,0.7253024193548387,1.848418402671814,0.9571825744898896,0.7494959677419355,0.7792338709677419,0.7615927419354839,0.7525201612903226,0.7605846774193549,0.7903225806451613,0.7827620967741935,0.7762096774193549,0.78125,1.0,CNN,0,derma_pt,0.6690055058239874
cs3edgenet_x,47821120,25.435111424,6.276775936,0.799142912,5.780853248,0.055231238264,3.893802297597,35.57039260864258,0,0.782258064516129,2.603732252120972,0.9743150684931506,0.7686491935483871,0.7933467741935484,0.7872983870967742,0.7641129032258065,0.8140120967741935,0.8296370967741935,0.8170362903225806,0.8170362903225806,0.8125,1.0,Other,1,derma_pt,0.6674475701064595
resnetblur50,25557032,25.435111424,5.458886656,0.423719424,4.737941504,0.041307168094,2.06535840468,25.795706033706665,0,0.7182459677419355,2.0918382883071898,0.965744218325506,0.7525201612903226,0.7696572580645161,0.7706653225806451,0.7600806451612904,0.7857862903225806,0.8019153225806451,0.8119959677419355,0.7988911290322581,0.7752016129032258,1.0,CNN,0,derma_pt,0.6668196776905297
xception41p,26907752,25.435111424,6.94157312,0.443983872,5.967741952,0.048588339196,2.502299468588,30.571430206298828,0,0.7484879032258065,2.2630042314529417,0.9723173515981736,0.7807459677419355,0.8109879032258065,0.7862903225806451,0.8004032258064516,0.7736895161290323,0.7580645161290323,0.8094758064516129,0.8417338709677419,0.7908266129032258,1.0,CNN,0,derma_pt,0.6638987475968632
densenet169,14149480,25.435111424,7.537164288,0.243029504,6.892307456,0.048852029744,2.515879531817,30.84769487380981,0,0.7253024193548387,2.3323647499084474,0.9567590954641229,0.7615927419354839,0.7681451612903226,0.7963709677419355,0.7787298387096774,0.8094758064516129,0.8049395161290323,0.7752016129032258,0.7550403225806451,0.7913306451612904,1.0,CNN,0,derma_pt,0.663743735065484
resnetrs101,63618696,25.435111424,8.531214336,1.03959808,7.976879104,0.072623270304,5.119940556428,44.43564534187317,0,0.7807459677419355,3.437329387664795,0.9770216525417484,0.6663306451612904,0.8130040322580645,0.7948588709677419,0.7726814516129032,0.7953629032258065,0.8321572580645161,0.8235887096774194,0.8004032258064516,0.84375,1.0,CNN,0,derma_pt,0.6562275283411149
ecaresnetlight,30162046,25.435111424,4.179623936,0.495186432,3.758538752,0.035572535436,1.849771842698,22.2149178981781,0,0.765625,1.7215472221374513,0.949196310075995,0.7620967741935484,0.7807459677419355,0.7600806451612904,0.7736895161290323,0.7479838709677419,0.8084677419354839,0.7872983870967742,0.7923387096774194,0.7459677419354839,1.0,Other,0,derma_pt,0.6543743466669351
cs3se_edgenet_x,50721584,25.435111424,6.922698752,0.845698048,6.423872,0.060013795588,4.290986384574,38.4159939289093,0,0.7600806451612904,2.7893906593322755,0.9734496977775609,0.8024193548387096,0.7469758064516129,0.8094758064516129,0.8331653225806451,0.8175403225806451,0.7807459677419355,0.8220766129032258,0.7883064516129032,0.8079637096774194,1.0,Other,1,derma_pt,0.6536169625378122
halonet50ts,22733280,25.435111424,7.254048768,0.379397632,6.532261888,0.047862629401,2.584581987649,29.807594776153564,0,0.7263104838709677,2.3947563409805297,0.8981072320241362,0.7217741935483871,0.7701612903225806,0.751008064516129,0.7363911290322581,0.8044354838709677,0.7474798387096774,0.7736895161290323,0.7832661290322581,0.7696572580645161,1.0,Other,0,derma_pt,0.6476797056339318
ecaresnet101d,44568563,25.435111424,8.162115584,0.736427008,7.698578944,0.070804468427,4.743899384612,43.37078404426575,0,0.7560483870967742,3.3714629888534544,0.9714565840485978,0.7746975806451613,0.8064516129032258,0.8029233870967742,0.8155241935483871,0.7121975806451613,0.8245967741935484,0.8286290322580645,0.8180443548387096,0.8256048387096774,1.0,Other,1,derma_pt,0.6457091746572499
dla102x,26309272,25.435111424,9.065988096,0.438002176,7.980040704,0.073008194488,3.759922016107,45.48363733291626,0,0.7232862903225806,3.259544205665589,0.9616106936376388,0.7721774193548387,0.7928427419354839,0.7394153225806451,0.7620967741935484,0.8059475806451613,0.8145161290322581,0.8024193548387096,0.7923387096774194,0.8301411290322581,1.0,CNN,0,derma_pt,0.6448835516717563
gluon_xception65,39916312,25.435111424,11.400118272,0.653080576,10.113138176,0.075695787842,4.238964119164,46.53022646903992,0,0.7983870967741935,3.443602681159973,0.9600364557684284,0.7938508064516129,0.7827620967741935,0.7983870967741935,0.7933467741935484,0.796875,0.797883064516129,0.8326612903225806,0.8240927419354839,0.8316532258064516,1.0,CNN,0,derma_pt,0.6407939782197782
hrnet_w18,21299004,25.435111424,6.49068544,0.354016768,5.692767744,0.070309579312,3.656098124248,43.996750831604,0,0.7515120967741935,2.97242488861084,0.9657488214915202,0.7772177419354839,0.6895161290322581,0.7671370967741935,0.7706653225806451,0.7943548387096774,0.7893145161290323,0.7933467741935484,0.7903225806451613,0.8165322580645161,1.0,CNN,0,derma_pt,0.6395875518579406
resnet152d,60212040,25.435111424,8.935964672,0.98660608,8.537615872,0.084839383023,6.066015886129,52.217198848724365,0,0.8170362903225806,4.240521025657654,0.9882990867579908,0.8477822580645161,0.8306451612903226,0.8245967741935484,0.8533266129032258,0.8492943548387096,0.8387096774193549,0.8654233870967742,0.844758064516129,0.8518145161290323,1.0,CNN,0,derma_pt,0.6386247624744784
densenet201,20013928,25.435111424,9.432989696,0.333123072,8.87023104,0.061919747566,3.219826873447,38.829425573349,0,0.7631048387096774,2.968175458908081,0.9550513698630136,0.7872983870967742,0.7953629032258065,0.7993951612903226,0.7862903225806451,0.7293346774193549,0.7913306451612904,0.7540322580645161,0.7782258064516129,0.7908266129032258,1.0,CNN,0,derma_pt,0.6358956834888405
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.24574464,5.310598656,0.039873085081,2.053463881664,24.995723962783813,0,0.7263104838709677,2.066801810264588,0.8231790395087848,0.7505040322580645,0.764616935483871,0.7883064516129032,0.7847782258064516,0.7963709677419355,0.71875,0.7842741935483871,0.7792338709677419,0.735383064516129,1.0,Other,0,derma_pt,0.6356536128510059
efficientnetv2_rw_m,53236442,25.435111424,13.470007296,0.87757312,12.84975872,0.082727203049,5.873631416514,51.65053582191467,0,0.8256048387096774,3.509110188484192,0.983019406392694,0.8377016129032258,0.8326612903225806,0.8417338709677419,0.8528225806451613,0.8618951612903226,0.8573588709677419,0.8548387096774194,0.8508064516129032,0.8382056451612904,1.0,CNN,1,derma_pt,0.6323621023218301
res2next50,24671464,25.435111424,6.043992064,0.40476928,5.48699904,0.052502249314,2.677614715002,32.66919922828674,0,0.7575604838709677,2.317886519432068,0.949196310075995,0.6693548387096774,0.796875,0.7862903225806451,0.7948588709677419,0.7772177419354839,0.7832661290322581,0.8014112903225806,0.7505040322580645,0.7620967741935484,1.0,CNN,0,derma_pt,0.6316141125223499
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.377660928,6.572424192,0.053686675264,2.925923801864,33.21711802482605,0,0.704133064516129,2.765474987030029,0.8945490867579908,0.7384072580645161,0.7379032258064516,0.7454637096774194,0.7711693548387096,0.765625,0.7641129032258065,0.734375,0.75,0.7595766129032258,1.0,Other,0,derma_pt,0.627103231883417
gluon_resnext101_32x4d,44177704,25.435111424,8.055160832,0.725233664,7.61825024,0.074586265173,4.848107236267,45.87264013290405,0,0.7641129032258065,3.5662158727645874,0.9677511415525114,0.7827620967741935,0.8150201612903226,0.7842741935483871,0.8004032258064516,0.7988911290322581,0.7908266129032258,0.7636088709677419,0.7908266129032258,0.8104838709677419,1.0,CNN,0,derma_pt,0.6265906096550286
dla60x,17352344,25.435111424,6.824132608,0.290201088,5.580062208,0.050317219727,2.616495425812,31.622301816940308,0,0.782258064516129,2.141184139251709,0.9537533140617964,0.795866935483871,0.7797379032258065,0.7540322580645161,0.7797379032258065,0.7610887096774194,0.7913306451612904,0.8195564516129032,0.8084677419354839,0.75,1.0,CNN,0,derma_pt,0.6260494765831578
poolformer_m36,56172520,25.435111424,11.549016064,0.969255936,10.921517568,0.080248516306,5.737768915889,49.42091202735901,0,0.6507056451612904,4.562549877166748,0.9309360730593608,0.7394153225806451,0.7661290322580645,0.7716733870967742,0.8054435483870968,0.7701612903225806,0.8054435483870968,0.8230846774193549,0.8276209677419355,0.8225806451612904,1.0,Other,0,derma_pt,0.6251742681408895
dla102,33268888,25.435111424,7.153385472,0.549003776,6.310932992,0.057854945844,3.008457183885,35.856359243392944,0,0.6935483870967742,2.8965830564498902,0.9282156795127208,0.748991935483871,0.7217741935483871,0.7782258064516129,0.7384072580645161,0.7303427419354839,0.7091733870967742,0.7207661290322581,0.7232862903225806,0.764616935483871,1.0,CNN,0,derma_pt,0.6228308322091165
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464306688,0.020417613515,1.122968743314,12.5149028301239,0,0.6589095744680851,1.0893670797348023,0.9790933098591548,0.6728723404255319,0.6502659574468085,0.6542553191489362,0.668218085106383,0.6565824468085106,0.6848404255319149,0.6715425531914894,0.6785239361702128,0.6688829787234043,1.0,CNN,0,derma_pt,0.6191415769732305
maxvit_nano_rw_256,15451148,25.435111424,9.313452032,0.28503552,8.43572736,0.061429731881,3.132916325913,38.65529894828797,0,0.5821572580645161,3.316116738319397,0.8148889748473146,0.6436491935483871,0.7182459677419355,0.7368951612903226,0.7454637096774194,0.7348790322580645,0.7626008064516129,0.7605846774193549,0.7575604838709677,0.766633064516129,1.0,Other,0,derma_pt,0.6173990979548191
seresnet152d,66841080,25.435111424,11.312037888,1.0882688,10.869019136,0.0998971118,7.592180496836,61.225568532943726,0,0.8125,4.812726306915283,0.9788812785388128,0.8462701612903226,0.8261088709677419,0.8397177419354839,0.8639112903225806,0.8508064516129032,0.8346774193548387,0.8548387096774194,0.8755040322580645,0.859375,1.0,Other,0,derma_pt,0.6168904585302618
gluon_seresnext101_32x4d,48955416,25.435111424,9.592373248,0.797779968,9.173636096,0.084863824695,6.110195378051,52.4099223613739,0,0.7691532258064516,3.971642184257507,0.9704577256011092,0.7888104838709677,0.797883064516129,0.7993951612903226,0.7837701612903226,0.8034274193548387,0.8195564516129032,0.780241935483871,0.8235887096774194,0.8220766129032258,1.0,CNN,0,derma_pt,0.6162851423116872
semnasnet_075,2912278,25.435111424,2.797600768,0.043697664,2.101021696,0.017971334176,1.051323049286,11.18772292137146,0,0.6389627659574468,0.8958467721939087,0.9728213028169014,0.6449468085106383,0.6416223404255319,0.6539228723404256,0.6545877659574468,0.636968085106383,0.645279255319149,0.6496010638297872,0.652593085106383,0.6549202127659575,1.0,Other,1,derma_pt,0.6116669933978678
densenet161,28681000,25.435111424,11.62870784,0.476564992,10.643923456,0.082573367298,4.252528415852,50.97812414169312,0,0.7273185483870968,4.062327861785889,0.9406392694063926,0.7409274193548387,0.796875,0.8029233870967742,0.7731854838709677,0.7479838709677419,0.7857862903225806,0.8069556451612904,0.8089717741935484,0.8089717741935484,1.0,CNN,0,derma_pt,0.6105862127614303
spnasnet_100,4421616,25.435111424,2.531262464,0.068013056,2.220913152,0.020157601035,1.169140860031,12.434600830078123,0,0.6559175531914894,0.9940139532089234,0.950924295774648,0.6462765957446809,0.6389627659574468,0.6466090425531915,0.6775265957446809,0.6399601063829787,0.6545877659574468,0.6612367021276596,0.6559175531914894,0.6585771276595744,1.0,Other,1,derma_pt,0.6101799691688398
mobilevitv2_050,1370593,25.435111424,3.097493504,0.035255808,2.86905856,0.018340003461,1.091230205904,11.394144773483276,0,0.6259973404255319,0.9393524169921876,0.9781029929577464,0.6795212765957447,0.6628989361702128,0.645279255319149,0.6499335106382979,0.6502659574468085,0.6559175531914894,0.6545877659574468,0.6565824468085106,0.6532579787234043,1.0,Other,1,derma_pt,0.6092890524477867
xception71,42338736,25.435111424,15.139340288,0.69201408,13.566081536,0.097416043108,5.796254564913,59.99925494194031,0,0.7898185483870968,4.505491423606872,0.9741677712632096,0.8009072580645161,0.7429435483870968,0.7883064516129032,0.8084677419354839,0.8014112903225806,0.8029233870967742,0.8230846774193549,0.842741935483871,0.8266129032258065,1.0,CNN,0,derma_pt,0.5975602763947624
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.67942912,0.306484224,5.66371328,0.064081181951,3.300180870495,40.62385678291321,0,0.6582661290322581,3.1959375143051147,0.7227086095505109,0.6824596774193549,0.6980846774193549,0.6950604838709677,0.7101814516129032,0.7091733870967742,0.7076612903225806,0.7116935483870968,0.7227822580645161,0.7348790322580645,1.0,Other,0,derma_pt,0.5868952344630384
resnetrs152,86621576,25.435111424,11.700011008,1.410213888,11.075780096,0.101583291314,6.704497226731,62.26192259788513,0,0.7726814516129032,4.850017762184143,0.9734496977775609,0.8044354838709677,0.8044354838709677,0.7998991935483871,0.7872983870967742,0.8034274193548387,0.8205645161290323,0.8266129032258065,0.811491935483871,0.8200604838709677,1.0,CNN,0,derma_pt,0.5858787187536298
vgg13,133047848,25.435111424,7.941914624,2.108507136,5.30769408,0.064597638795,6.298269782507,40.28707480430603,0,0.670866935483871,2.9950798988342284,0.7994734127771909,0.7086693548387096,0.7011088709677419,0.7389112903225806,0.733366935483871,0.7505040322580645,0.7560483870967742,0.7111895161290323,0.7414314516129032,0.7323588709677419,1.0,CNN,0,derma_pt,0.5839348723005985
dla46_c,1301400,25.435111424,2.533359616,0.017119232,1.865551872,0.019036466251,1.132669741948,11.866928339004517,0,0.6090425531914894,0.8929167032241822,0.9259463028169014,0.5877659574468085,0.6100398936170213,0.5904255319148937,0.648936170212766,0.5874335106382979,0.6366356382978723,0.5907579787234043,0.6446143617021277,0.6220079787234043,1.0,CNN,0,derma_pt,0.5786633411856897
res2net101_26w_4s,45206688,25.435111424,8.130658304,0.749280256,7.500149248,0.071164085405,5.05265006377,43.72715854644776,0,0.6678427419354839,3.500987386703492,0.9165147662707116,0.7217741935483871,0.735383064516129,0.7086693548387096,0.6975806451612904,0.7026209677419355,0.764616935483871,0.7595766129032258,0.7772177419354839,0.735383064516129,1.0,CNN,0,derma_pt,0.574510520365044
vgg11,132863336,25.435111424,6.3438848,2.105291776,4.5001728,0.046234038779,4.554052819712,29.19790863990784,0,0.6502016129032258,2.0970515966415406,0.6816081159735379,0.6436491935483871,0.6502016129032258,0.6612903225806451,0.6491935483870968,0.6673387096774194,0.6507056451612904,0.6890120967741935,0.6849798387096774,0.672883064516129,1.0,CNN,0,derma_pt,0.569312645072558
resnet200d,64693064,25.435111424,12.285116416,1.06209536,11.812834816,0.113204470703,8.660142008798,68.960529088974,0,0.8160282258064516,5.686556792259216,0.9820159447791914,0.7998991935483871,0.8442540322580645,0.828125,0.8306451612903226,0.8261088709677419,0.8563508064516129,0.875,0.8235887096774194,0.8195564516129032,1.0,CNN,0,derma_pt,0.5669954769150848
resnetrs200,93209992,25.435111424,16.16904192,1.519683584,15.452388864,0.136800327426,10.396824884371,83.52271604537964,0,0.765625,6.5581735372543335,0.975452017838552,0.7847782258064516,0.8014112903225806,0.8119959677419355,0.797883064516129,0.8165322580645161,0.7817540322580645,0.8467741935483871,0.8402217741935484,0.8644153225806451,1.0,CNN,0,derma_pt,0.5619353783912243
hardcorenas_a,5260232,25.435111424,2.350907392,0.0822272,2.089581056,0.018172236396,1.035817474546,11.27123999595642,0,0.5757978723404256,0.8563486814498902,0.9206646126760564,0.6389627659574468,0.635970744680851,0.6170212765957447,0.6060505319148937,0.6496010638297872,0.644281914893617,0.6502659574468085,0.628656914893617,0.6003989361702128,1.0,Other,1,derma_pt,0.5603327972048979
dla169,53389720,25.435111424,10.13972992,0.875867136,9.173154816,0.085300662659,6.013696717476,52.76340937614441,0,0.7419354838709677,4.347255516052246,0.9320730224047622,0.7938508064516129,0.8109879032258065,0.7918346774193549,0.7963709677419355,0.6955645161290323,0.7394153225806451,0.6512096774193549,0.6995967741935484,0.7429435483870968,1.0,CNN,0,derma_pt,0.556244788857279
gluon_resnet152_v1b,60192808,25.435111424,8.793358336,0.985241088,8.217822208,0.082470336212,5.896629039161,50.50354242324829,0,0.7066532258064516,4.1461786270141605,0.9656061274275932,0.765625,0.7913306451612904,0.7389112903225806,0.7691532258064516,0.7575604838709677,0.7580645161290323,0.7731854838709677,0.7636088709677419,0.7308467741935484,1.0,CNN,0,derma_pt,0.5517887839648097
fbnetv3_b,8598464,25.435111424,4.034920448,0.149295616,3.768149504,0.023994312866,1.283695738356,15.252196550369264,0,0.7409274193548387,1.1052491426467896,0.6901651566431403,0.7908266129032258,0.7807459677419355,0.7772177419354839,0.7938508064516129,0.6839717741935484,0.7419354838709677,0.6759072580645161,0.6774193548387096,0.6038306451612904,1.0,CNN,1,derma_pt,0.5517393288701501
dla102x2,41282200,25.435111424,13.849591808,0.678949376,11.667866112,0.11157295969,6.471231662044,69.27999234199524,0,0.7479838709677419,4.786345076560974,0.9307887758294195,0.7676411290322581,0.6617943548387096,0.7540322580645161,0.7525201612903226,0.796875,0.764616935483871,0.7928427419354839,0.813508064516129,0.7847782258064516,1.0,CNN,0,derma_pt,0.5453568974296784
dpn92,37668392,25.435111424,8.438939648,0.60009984,7.16241408,0.093881532375,5.116543514431,57.631977796554565,0,0.6839717741935484,4.3796172618865965,0.917941706909981,0.7474798387096774,0.7898185483870968,0.7182459677419355,0.7449596774193549,0.7752016129032258,0.7605846774193549,0.7736895161290323,0.7867943548387096,0.7459677419354839,1.0,CNN,0,derma_pt,0.5447384251393425
seresnext101d_32x8d,93588280,25.435111424,14.42840576,1.537078272,13.385281024,0.135777042173,9.572281473231,83.36777591705322,0,0.7429435483870968,6.47737066745758,0.9610445205479452,0.7706653225806451,0.8039314516129032,0.8004032258064516,0.8024193548387096,0.7842741935483871,0.8140120967741935,0.8049395161290323,0.7857862903225806,0.8195564516129032,1.0,Other,0,derma_pt,0.5341719027031092
seresnextaa101d_32x8d,93588280,25.435111424,15.126757376,1.535505408,14.13933824,0.143574960957,11.05527199369,87.711266040802,0,0.7444556451612904,6.839421200752258,0.9567544922981088,0.7716733870967742,0.7807459677419355,0.8079637096774194,0.797883064516129,0.8351814516129032,0.8099798387096774,0.8407258064516129,0.797883064516129,0.8336693548387096,1.0,Other,0,derma_pt,0.5327167390962175
twins_pcpvt_base,43828456,25.435111424,8.361345024,0.776287232,7.932153856,0.076365631691,4.620120717293,47.86154866218567,0,0.6693548387096774,4.2909616231918335,0.6854516496397045,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6617943548387096,0.6804435483870968,0.6789314516129032,0.6900201612903226,0.6814516129032258,0.686491935483871,1.0,Other,0,derma_pt,0.5278742810183491
